DAYS,DATE,FGOR,FGPR,FOPR,FWPR,WBHP:INJE1,WBHP:PRODU2,WBHP:PRODU3,WBHP:PRODU4,WBHP:PRODU5,WBHP:PRODU6,WBHP:PRODU7,WBHP:PRODU8,WBHP:PRODU9,WBHP:PRODU10,WBHP:PRODU11,WBHP:PRODU12,WBHP:PRODU13,WBHP:PRODU14,WBHP:PRODU15,WBHP:PRODU16,WBHP:PRODU17,WBHP:PRODU18,WBHP:PRODU19,WBHP:PRODU20,WBHP:PRODU21,WBHP:PRODU22,WBHP:PRODU23,WBHP:PRODU24,WBHP:PRODU25,WBHP:PRODU26,WGIR:INJE1,WGIR:PRODU2,WGIR:PRODU3,WGIR:PRODU4,WGIR:PRODU5,WGIR:PRODU6,WGIR:PRODU7,WGIR:PRODU8,WGIR:PRODU9,WGIR:PRODU10,WGIR:PRODU11,WGIR:PRODU12,WGIR:PRODU13,WGIR:PRODU14,WGIR:PRODU15,WGIR:PRODU16,WGIR:PRODU17,WGIR:PRODU18,WGIR:PRODU19,WGIR:PRODU20,WGIR:PRODU21,WGIR:PRODU22,WGIR:PRODU23,WGIR:PRODU24,WGIR:PRODU25,WGIR:PRODU26,WGPR:INJE1,WGPR:PRODU2,WGPR:PRODU3,WGPR:PRODU4,WGPR:PRODU5,WGPR:PRODU6,WGPR:PRODU7,WGPR:PRODU8,WGPR:PRODU9,WGPR:PRODU10,WGPR:PRODU11,WGPR:PRODU12,WGPR:PRODU13,WGPR:PRODU14,WGPR:PRODU15,WGPR:PRODU16,WGPR:PRODU17,WGPR:PRODU18,WGPR:PRODU19,WGPR:PRODU20,WGPR:PRODU21,WGPR:PRODU22,WGPR:PRODU23,WGPR:PRODU24,WGPR:PRODU25,WGPR:PRODU26,WGPT:INJE1,WGPT:PRODU2,WGPT:PRODU3,WGPT:PRODU4,WGPT:PRODU5,WGPT:PRODU6,WGPT:PRODU7,WGPT:PRODU8,WGPT:PRODU9,WGPT:PRODU10,WGPT:PRODU11,WGPT:PRODU12,WGPT:PRODU13,WGPT:PRODU14,WGPT:PRODU15,WGPT:PRODU16,WGPT:PRODU17,WGPT:PRODU18,WGPT:PRODU19,WGPT:PRODU20,WGPT:PRODU21,WGPT:PRODU22,WGPT:PRODU23,WGPT:PRODU24,WGPT:PRODU25,WGPT:PRODU26,WOIR:INJE1,WOIR:PRODU2,WOIR:PRODU3,WOIR:PRODU4,WOIR:PRODU5,WOIR:PRODU6,WOIR:PRODU7,WOIR:PRODU8,WOIR:PRODU9,WOIR:PRODU10,WOIR:PRODU11,WOIR:PRODU12,WOIR:PRODU13,WOIR:PRODU14,WOIR:PRODU15,WOIR:PRODU16,WOIR:PRODU17,WOIR:PRODU18,WOIR:PRODU19,WOIR:PRODU20,WOIR:PRODU21,WOIR:PRODU22,WOIR:PRODU23,WOIR:PRODU24,WOIR:PRODU25,WOIR:PRODU26,WOPR:INJE1,WOPR:PRODU2,WOPR:PRODU3,WOPR:PRODU4,WOPR:PRODU5,WOPR:PRODU6,WOPR:PRODU7,WOPR:PRODU8,WOPR:PRODU9,WOPR:PRODU10,WOPR:PRODU11,WOPR:PRODU12,WOPR:PRODU13,WOPR:PRODU14,WOPR:PRODU15,WOPR:PRODU16,WOPR:PRODU17,WOPR:PRODU18,WOPR:PRODU19,WOPR:PRODU20,WOPR:PRODU21,WOPR:PRODU22,WOPR:PRODU23,WOPR:PRODU24,WOPR:PRODU25,WOPR:PRODU26,WOPT:INJE1,WOPT:PRODU2,WOPT:PRODU3,WOPT:PRODU4,WOPT:PRODU5,WOPT:PRODU6,WOPT:PRODU7,WOPT:PRODU8,WOPT:PRODU9,WOPT:PRODU10,WOPT:PRODU11,WOPT:PRODU12,WOPT:PRODU13,WOPT:PRODU14,WOPT:PRODU15,WOPT:PRODU16,WOPT:PRODU17,WOPT:PRODU18,WOPT:PRODU19,WOPT:PRODU20,WOPT:PRODU21,WOPT:PRODU22,WOPT:PRODU23,WOPT:PRODU24,WOPT:PRODU25,WOPT:PRODU26,WWIR:INJE1,WWIR:PRODU2,WWIR:PRODU3,WWIR:PRODU4,WWIR:PRODU5,WWIR:PRODU6,WWIR:PRODU7,WWIR:PRODU8,WWIR:PRODU9,WWIR:PRODU10,WWIR:PRODU11,WWIR:PRODU12,WWIR:PRODU13,WWIR:PRODU14,WWIR:PRODU15,WWIR:PRODU16,WWIR:PRODU17,WWIR:PRODU18,WWIR:PRODU19,WWIR:PRODU20,WWIR:PRODU21,WWIR:PRODU22,WWIR:PRODU23,WWIR:PRODU24,WWIR:PRODU25,WWIR:PRODU26,WWPR:INJE1,WWPR:PRODU2,WWPR:PRODU3,WWPR:PRODU4,WWPR:PRODU5,WWPR:PRODU6,WWPR:PRODU7,WWPR:PRODU8,WWPR:PRODU9,WWPR:PRODU10,WWPR:PRODU11,WWPR:PRODU12,WWPR:PRODU13,WWPR:PRODU14,WWPR:PRODU15,WWPR:PRODU16,WWPR:PRODU17,WWPR:PRODU18,WWPR:PRODU19,WWPR:PRODU20,WWPR:PRODU21,WWPR:PRODU22,WWPR:PRODU23,WWPR:PRODU24,WWPR:PRODU25,WWPR:PRODU26,WWPT:INJE1,WWPT:PRODU2,WWPT:PRODU3,WWPT:PRODU4,WWPT:PRODU5,WWPT:PRODU6,WWPT:PRODU7,WWPT:PRODU8,WWPT:PRODU9,WWPT:PRODU10,WWPT:PRODU11,WWPT:PRODU12,WWPT:PRODU13,WWPT:PRODU14,WWPT:PRODU15,WWPT:PRODU16,WWPT:PRODU17,WWPT:PRODU18,WWPT:PRODU19,WWPT:PRODU20,WWPT:PRODU21,WWPT:PRODU22,WWPT:PRODU23,WWPT:PRODU24,WWPT:PRODU25,WWPT:PRODU26
 450.00,26-Mar-2016,854.881,124344,25906,3386.12,4000,1000,1000,1563.47,1170.05,1000,1157.45,1708.26,1000,1719.07,1000,1000,1064.82,1974.24,1544.93,1000,1112.94,1481.4,1377.23,1000,1000,1000,1000,1903.38,1121.53,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,7536.58,5622.78,6225.03,7479.11,2985.57,11897.3,6370,1794.56,6028.14,1392.27,1959.88,7944.71,8130.97,4475.87,1843.43,8621.01,5727.27,6795.54,5850.29,1264.76,1825.74,574.046,5301.06,6290.8,407.05,-0,2.40948e+06,1.99104e+06,1.32189e+06,1.75668e+06,1.38055e+06,2.36339e+06,1.72321e+06,747920,1.54226e+06,868784,1.0963e+06,1.84965e+06,2.24974e+06,1.21417e+06,912780,1.60902e+06,1.56935e+06,1.7538e+06,1.94954e+06,619265,981068,302864,1.20469e+06,1.54297e+06,214164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,904.777,1040.42,1500,1500,614.059,1500,1500,345.932,1500,331.636,478.06,1500,1500,1500,444.429,1500,1500,1500,1069.86,319.737,569.648,151.679,1500,1500,135.795,-0,552016,572423,591000,591000,520580,591000,591000,340251,591000,425103,454019,591000,591000,591000,398021,591000,591000,591000,560429,236142,407157,159902,591000,591000,122242,1290.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,6.51259e-05,0.0197589,24.4018,0.0717015,0.338355,-0,0.0259689,119.165,0.0899867,98.1347,62.1338,-0,0.0230355,0.106998,37.1389,2587.25,0.100728,0.367715,-0,0.00493539,197.696,164.873,2.39069,0.0575511,91.7241,-0,0.00610934,7.95151,312.376,20.7092,99.5908,-0,7.62722,19076.5,27.4963,10818.1,7504.73,-0,6.98263,26.7203,10147.1,521102,30.9256,93.5977,-0,2.76102,46192.1,46986.3,210.023,17.3842,20949.3
 460.00,05-Apr-2016,893.504,127904,25495.9,3555.62,4000,1000,1000,1505.37,1111.78,1000,1095.27,1656.36,1000,1667.49,1000,1000,1000,1926.66,1467.26,1000,1027.25,1412.88,1301.55,1000,1000,1000,1000,1850.23,1060.19,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,7315.91,5447.74,6599.51,7737.68,2820.15,12357.5,6685.66,1783.58,6359.24,1374.58,1947.58,8335.05,8510.81,4733.15,1771.38,9092.16,6093.18,7174.36,5704.96,1245.89,1799.21,568.034,5475.25,6569.3,402.118,-0,2.48264e+06,2.04551e+06,1.38789e+06,1.83406e+06,1.40876e+06,2.48697e+06,1.79007e+06,765756,1.60585e+06,882530,1.11577e+06,1.933e+06,2.33485e+06,1.26151e+06,930493,1.69994e+06,1.63028e+06,1.82555e+06,2.00659e+06,631724,999060,308545,1.25944e+06,1.60866e+06,218185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,853.623,968.792,1500,1500,551.075,1500,1500,329.48,1500,308.351,443.948,1498.36,1500,1500,401.851,1500,1500,1500,1020.11,305.408,538.595,144.235,1500,1500,132.059,-0,560552,582111,606000,606000,526091,606000,606000,343546,606000,428186,458459,605984,606000,606000,402040,606000,606000,606000,570630,239196,412543,161344,606000,606000,123562,1300.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,6.72053e-05,0.0187771,89.657,0.073172,0.340598,-0,0.0265962,119.73,0.0930129,101.366,63.3853,-0,0.0236425,0.15857,34.3227,2683.87,0.103601,0.388234,-0,0.0047944,199.97,164.727,4.5147,0.0588193,92.7869,-0,0.00678139,8.13928,1208.95,21.441,102.997,-0,7.89318,20273.8,28.4264,11831.8,8138.58,-0,7.21906,28.306,10490.4,547941,31.9617,97.48,-0,2.80897,48191.8,48633.6,255.17,17.9724,21877.2
 470.00,15-Apr-2016,924.591,129564,24958.4,3593.41,4000,1000,1000,1451.74,1054.78,1000,1033.72,1605.81,1000,1615.52,1000,1000,1000,1881.71,1387.35,1000,1000,1348.35,1230.66,1000,1000,1000,1000,1798.04,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,7081.78,5260.55,6914.21,7982.77,2648.41,12789.2,6963.05,1769.11,6695.43,1357.09,1927.58,8164.3,8827.06,4930.47,1692.48,8587.17,6377.03,7486.2,5556.41,1224.73,1773.66,560.006,5772.07,6827.07,396.018,-0,2.55346e+06,2.09812e+06,1.45703e+06,1.91388e+06,1.43524e+06,2.61486e+06,1.8597e+06,783447,1.67281e+06,896100,1.13505e+06,2.01465e+06,2.42312e+06,1.31081e+06,947418,1.78581e+06,1.69405e+06,1.90041e+06,2.06215e+06,643971,1.0168e+06,314145,1.31716e+06,1.67693e+06,222146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,805.972,901.731,1500,1500,494.802,1500,1500,313.811,1500,286.706,414.787,1418.1,1500,1500,365.906,1421.55,1500,1500,972.474,291.638,509.214,137.192,1500,1496.07,128.431,-0,568612,591128,621000,621000,531039,621000,621000,346684,621000,431054,462607,620165,621000,621000,405699,620216,621000,621000,580355,242112,417635,162716,621000,620961,124846,1311.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,6.88806e-05,0.0178311,118.621,0.0747257,0.343324,-0,0.0271428,119.833,0.0965097,104.122,64.4266,-0,0.0241905,0.2312,32.8305,2665.2,0.1072,0.407568,-0,0.00465507,201.438,164.258,27.4335,0.0599841,93.8527,-0,0.0074702,8.31759,2395.16,22.1882,106.43,-0,8.16461,21472.1,29.3915,12873,8782.85,-0,7.46096,30.618,10818.7,574593,33.0337,101.556,-0,2.85552,50206.2,50276.2,529.505,18.5722,22815.7
 480.00,25-Apr-2016,949.358,129674,24327.9,3563.72,4000,1000,1000,1401.82,1000,1000,1000,1556.15,1000,1562.59,1000,1000,1000,1838.76,1302.21,1000,1000,1289.01,1164.43,1000,1000,1000,1000,1753.48,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,6838.78,5065.2,7168.04,8205.31,2472.55,12824.8,7230.89,1750.78,7029.89,1331.23,1899.13,7973.52,9103.8,5078.25,1617.07,7767.93,6606.79,7760.23,5408.02,1201.65,1739,549.916,6001.14,6660.85,389.101,-0,2.62185e+06,2.14877e+06,1.52871e+06,1.99594e+06,1.45997e+06,2.74311e+06,1.93201e+06,800954,1.7431e+06,909413,1.15404e+06,2.09438e+06,2.51416e+06,1.36159e+06,963589,1.86349e+06,1.76012e+06,1.97801e+06,2.11623e+06,655987,1.03419e+06,319644,1.37717e+06,1.74354e+06,226037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,761.586,839.072,1500,1500,445.058,1462.54,1500,298.952,1500,266.162,388.72,1343.93,1500,1500,336.114,1317.02,1500,1500,927.13,278.527,482.198,130.843,1500,1425.2,124.855,-0,576228,599519,636000,636000,535490,635625,636000,349674,636000,433715,466494,633604,636000,636000,409060,633386,636000,636000,589626,244898,422457,164024,636000,635213,126095,1321.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,7.01942e-05,0.0169249,136.717,0.0762574,0.3464,-0,0.0276931,119.573,0.100832,106.81,65.1371,6.16973e-07,0.0247121,0.331173,32.6397,2605.31,0.111126,0.426141,-0,0.00451871,202.301,163.6,35.5203,0.0579561,94.5838,-0,0.00817214,8.48684,3762.33,22.9508,109.894,-0,8.44154,22667.9,30.3998,13941.1,9434.22,6.16973e-06,7.70808,33.9298,11145.1,600646,34.1449,105.817,-0,2.9007,52229.2,51912.2,884.708,19.1518,23761.5
 490.00,05-May-2016,968.16,128521,23643.4,3540.5,4000,1000,1000,1362.24,1000,1000,1000,1508.37,1000,1506.46,1000,1000,1000,1798.09,1213.64,1000,1000,1235.14,1103.03,1000,1000,1000,1000,1712.65,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,6598.54,4882.22,7326.31,7790.33,2317.55,12397.9,7492.97,1727.58,7389.56,1297.49,1857.63,7763.19,9342.18,5155.13,1542.54,7088.61,6798.38,8005.03,5262.7,1176.5,1697.12,539.055,6197.15,6495.03,380.712,-0,2.68783e+06,2.19759e+06,1.60197e+06,2.07384e+06,1.48314e+06,2.86709e+06,2.00694e+06,818230,1.817e+06,922388,1.17262e+06,2.17201e+06,2.60758e+06,1.41314e+06,979014,1.93437e+06,1.8281e+06,2.05806e+06,2.16886e+06,667752,1.05116e+06,325035,1.43914e+06,1.80849e+06,229844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,721.317,786.15,1500,1408.99,413.449,1385.17,1500,284.878,1500,246.757,365.317,1275.74,1500,1500,310.118,1227.79,1500,1500,884.319,266.221,457.779,125.155,1500,1362.96,121.34,-0,583441,607381,651000,650090,539624,649477,651000,352522,651000,436183,470147,646361,651000,651000,412161,645664,651000,651000,598469,247560,427035,165276,651000,648842,127308,1333.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,7.11571e-05,0.0161339,149.077,0.0723764,0.350033,-0,0.0282445,119.079,0.10703,109.592,65.5696,2.11362e-06,0.0252029,0.462783,33.4017,2562.11,0.114732,0.443871,-0,0.00438661,202.753,162.849,39.7372,0.0560985,94.649,-0,0.00888371,8.64818,5253.1,23.6746,113.394,-0,8.72398,23858.7,31.4701,15037,10089.9,2.73059e-05,7.96011,38.5576,11479.1,626267,35.2922,110.256,-0,2.94457,54256.8,53540.7,1282.08,19.7127,24708
 500.00,15-May-2016,983.387,127189,23036.1,3523.08,4000,1000,1000,1327.31,1000,1000,1000,1464.05,1000,1452.94,1000,1000,1000,1760.21,1124.81,1000,1000,1185.21,1044.95,1000,1000,1000,1000,1673.85,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,6367.34,4710.51,7442.38,7419.11,2184.88,11995,7705.4,1700.25,7672.66,1254.22,1811.86,7541.3,9518.53,5152.33,1467.49,6512.11,6965.03,8235.23,5120.47,1153.37,1651.43,527.287,6381.98,6326.84,372.166,-0,2.75151e+06,2.2447e+06,1.6764e+06,2.14803e+06,1.50499e+06,2.98704e+06,2.08399e+06,835233,1.89373e+06,934930,1.19073e+06,2.24743e+06,2.70276e+06,1.46467e+06,993689,1.9995e+06,1.89775e+06,2.14042e+06,2.22006e+06,679286,1.06767e+06,330308,1.50296e+06,1.87176e+06,233565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,685.227,740.446,1500,1330.17,389.363,1316.29,1500,271.574,1500,229.285,344.12,1213.02,1500,1500,287.359,1150.88,1500,1500,843.858,254.596,435.217,119.773,1500,1307.01,117.869,-0,590293,614785,666000,663392,543518,662640,666000,355238,666000,438476,473588,658492,666000,666000,415035,657172,666000,666000,606908,250106,431387,166474,666000,661912,128487,1344.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,7.1812e-05,0.0154303,158.941,0.0689317,0.353364,-0,0.0287418,118.332,0.118408,111.842,65.7638,3.48178e-06,0.0256335,0.630505,34.9807,2528.84,0.118137,0.461355,-0,0.00425801,202.948,162.046,42.9914,0.0543848,94.5128,-0,0.00960183,8.80248,6842.51,24.3639,116.928,-0,9.0114,25042,32.6542,16155.4,10747.6,6.21237e-05,8.21645,44.8627,11828.9,651556,36.4736,114.869,-0,2.98715,56286.3,55161.2,1711.99,20.2566,25653.1
 510.00,25-May-2016,995.781,125619,22468.5,3507.34,4000,1000,1000,1295.49,1000,1000,1000,1422.89,1000,1404.07,1000,1000,1000,1724.69,1056.96,1000,1000,1140,1000,1000,1000,1000,1000,1636.29,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,6147.3,4547.24,7529.47,7083.48,2063.35,11607.6,7892.07,1669.52,7853.79,1205.68,1757.25,7313.26,9645.32,5174.27,1393.62,6013.54,7104.46,8303.33,4983.85,1132.29,1598.98,515.045,6566.85,6153.43,364.31,-0,2.81298e+06,2.29017e+06,1.75169e+06,2.21886e+06,1.52562e+06,3.10311e+06,2.16291e+06,851928,1.97226e+06,946987,1.20831e+06,2.32056e+06,2.79922e+06,1.51641e+06,1.00763e+06,2.05963e+06,1.9688e+06,2.22345e+06,2.2699e+06,690609,1.08366e+06,335458,1.56863e+06,1.93329e+06,237209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,652.756,700.109,1500,1260.13,366.346,1254.02,1500,259.225,1500,213.701,325.12,1155.45,1500,1500,267.69,1083.71,1500,1481.28,806.259,243.713,414.244,114.676,1500,1255.67,114.437,-0,596821,621786,681000,675993,547181,675180,681000,357830,681000,440613,476839,670046,681000,681000,417712,668009,681000,680813,614971,252543,435530,167621,681000,674469,129631,1356.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,7.22099e-05,0.0147915,167.885,0.0658292,0.356653,-0,0.0292065,117.383,0.140015,113.735,65.7765,4.72471e-06,0.0260149,0.798253,36.8706,2500.4,0.121261,0.479533,-0,0.00413499,201.56,161.205,46.0586,0.0527673,94.3774,-0,0.0103239,8.9504,8521.37,25.0222,120.495,-0,9.30347,26215.8,34.0543,17292.8,11405.3,0.000109371,8.47659,52.8452,12197.6,676560,37.6862,119.665,-0,3.0285,58301.9,56773.2,2172.58,20.7843,26596.9
 520.00,04-Jun-2016,1006.46,123489,21853.2,3507.71,4000,1000,1000,1265.61,1000,1000,1000,1384.14,1000,1354.32,1000,1000,1000,1691.34,1000,1000,1000,1104.84,1000,1000,1000,1000,1000,1604.37,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,5939.08,4390.89,7605.87,6773.45,1948.52,11235.1,8063.34,1635.11,8053.19,1154.22,1697.73,7083.42,9719.61,5200.86,1323,5596.46,7190.03,7818.2,4866.65,1111.39,1542.76,502.828,6695.26,5985.16,356.755,-0,2.87237e+06,2.33408e+06,1.82775e+06,2.2866e+06,1.54511e+06,3.21546e+06,2.24355e+06,868279,2.0528e+06,958529,1.22528e+06,2.39139e+06,2.89641e+06,1.56842e+06,1.02086e+06,2.1156e+06,2.0407e+06,2.30163e+06,2.31857e+06,701723,1.09909e+06,340486,1.63558e+06,1.99314e+06,240776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,623.425,663.927,1500,1195.68,344.552,1196.89,1500,247.641,1500,199.388,307.851,1102.21,1500,1463.5,252.268,1027.58,1500,1395.8,773.638,234.071,394.792,109.874,1500,1209.09,111.05,-0,603055,628426,696000,687950,550627,687149,696000,360307,696000,442606,479918,681068,696000,695635,420234,678285,696000,694771,622707,254884,439478,168719,696000,686560,130742,1368.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,7.23975e-05,0.0142031,176.22,0.0629685,0.360023,-0,0.0296563,116.389,0.166302,115.394,65.6865,5.89484e-06,0.0263066,16.3965,38.8637,2474.77,0.123598,0.482586,-0,0.00402321,199.449,160.366,48.5371,0.0512653,94.3156,-0,0.0110479,9.09243,10283.6,25.6518,124.095,-0,9.60003,27379.7,35.7174,18446.7,12062.2,0.000168319,8.73966,216.81,12586.2,701307,38.9222,124.491,-0,3.06873,60296.3,58376.9,2657.95,21.2969,27540.1
 530.00,14-Jun-2016,1016.26,121013,21208.6,3504.32,4000,1000,1000,1237.47,1000,1000,1000,1347.34,1000,1305.31,1000,1000,1000,1663.13,1000,1000,1000,1076.72,1000,1000,1000,1000,1000,1574.55,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,5742.15,4242.15,7670.85,6485.39,1837.4,10877.3,8221.75,1598.48,8249.39,1101.34,1641.2,6867.75,9623.31,4886.33,1259.47,5245.44,7243.09,7391.19,4767.65,1091.35,1488.15,490.642,6817.22,5826.05,348.316,-0,2.92979e+06,2.3765e+06,1.90446e+06,2.35145e+06,1.56348e+06,3.32424e+06,2.32577e+06,884264,2.13529e+06,969542,1.2417e+06,2.46007e+06,2.99265e+06,1.61728e+06,1.03345e+06,2.16805e+06,2.11313e+06,2.37554e+06,2.36625e+06,712636,1.11397e+06,345393,1.70376e+06,2.05141e+06,244259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,596.623,630.843,1500,1136.05,323.71,1143.66,1500,236.659,1500,186.01,291.172,1054.26,1500,1342.12,241.078,980.983,1500,1321.05,744.142,225.447,376.617,105.301,1500,1165.21,107.683,-0,609021,634734,711000,699310,553864,698586,711000,362673,711000,444467,482830,691611,711000,709056,422645,688095,711000,707981,630148,257138,443244,169772,711000,698212,131819,1381.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,7.24905e-05,0.0136568,183.695,0.0603008,0.363977,-0,0.0300966,115.493,0.196735,117.142,65.8378,7.0128e-06,0.026417,25.4012,40.8595,2451.7,0.125375,0.496832,-0,0.00392169,197.958,159.588,50.9703,0.0498421,94.3002,-0,0.0117728,9.229,12120.5,26.2549,127.735,-0,9.901,28534.6,37.6847,19618.1,12720.6,0.000238447,9.00383,470.822,12994.8,725824,40.1759,129.459,-0,3.10795,62275.9,59972.7,3167.65,21.7953,28483.1
 540.00,24-Jun-2016,1023.89,118572,20625.7,3497.51,4000,1000,1000,1209.88,1000,1000,1000,1312.75,1000,1254.59,1000,1000,1000,1639.57,1000,1000,1000,1053.47,1000,1000,1000,1000,1000,1545.85,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,5553.24,4097.32,7734.64,6210.74,1730.89,10523.2,8361.59,1559.08,8449.92,1045.41,1580.48,6660.67,9397.68,4589.28,1204.71,4977.2,7274.65,7015.23,4674.64,1071.23,1434.27,478.112,6938.02,5670.6,338.863,-0,2.98532e+06,2.41747e+06,1.98181e+06,2.41356e+06,1.58079e+06,3.42947e+06,2.40938e+06,899854,2.21979e+06,979996,1.2575e+06,2.52668e+06,3.08662e+06,1.66317e+06,1.0455e+06,2.21782e+06,2.18587e+06,2.44569e+06,2.41299e+06,723349,1.12831e+06,350174,1.77314e+06,2.10811e+06,247648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,572.333,600.81,1500,1080.53,304.374,1094.05,1500,226.494,1500,173.878,276.906,1011.73,1500,1226.16,232.477,943.924,1500,1256.22,717.845,217.818,360.103,101.041,1500,1124.63,104.404,-0,614745,640742,726000,710116,556908,709526,726000,364938,726000,446205,485599,701728,726000,721318,424970,697534,726000,720544,637327,259316,446845,170783,726000,709459,132863,1395.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,7.23586e-05,0.0131443,191.818,0.0577684,0.367323,-0,0.0305048,114.241,0.234916,118.657,66.0544,7.94629e-06,0.0263718,29.1144,42.6775,2429.02,0.126798,0.516873,-0,0.00382876,196.764,158.785,54.6732,0.0484935,94.284,-0,0.0124964,9.36044,14038.7,26.8325,131.408,-0,10.206,29677,40.0339,20804.7,13381.1,0.00031791,9.26755,761.966,13421.6,750114,41.4439,134.628,-0,3.14624,64243.6,61560.6,3714.39,22.2803,29425.9
 550.00,04-Jul-2016,1031.99,116441,20096.2,3504.1,4000,1000,1000,1183.96,1000,1000,1000,1279.25,1000,1202.53,1000,1000,1000,1617.14,1000,1000,1000,1033.55,1000,1000,1000,1000,1000,1517.72,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,5373.72,3957.09,7824.4,5945.25,1629.82,10186.9,8506.82,1518.61,8642.26,991.144,1523.16,6461.58,9324.01,4249.24,1157.32,4742.65,7299.92,6672.62,4588.43,1051.71,1387.34,465.819,7095.56,5516.08,329.732,-0,3.03906e+06,2.45705e+06,2.06005e+06,2.47301e+06,1.59709e+06,3.53134e+06,2.49445e+06,915041,2.30621e+06,989908,1.27273e+06,2.59129e+06,3.17986e+06,1.70567e+06,1.05707e+06,2.26525e+06,2.25887e+06,2.51242e+06,2.45888e+06,733866,1.14219e+06,354832,1.84409e+06,2.16327e+06,250945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,549.874,572.789,1500,1027.99,285.718,1049.43,1500,217.2,1500,163.322,263.629,973.261,1500,1124.54,225.365,911.355,1500,1197.23,694.003,210.939,345.949,96.9963,1500,1085.41,101.217,-0,620243,646470,741000,720395,559765,720020,741000,367110,741000,447839,488235,711461,741000,732563,427223,706648,741000,732516,644267,261426,450304,171753,741000,720313,133875,1408.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,7.21138e-05,0.0126569,199.219,0.0553383,0.370739,-0,0.0309685,113.106,0.281486,119.842,66.8504,8.7578e-06,0.026454,34.0341,44.4421,2407.23,0.128027,0.541545,-0,0.00374322,195.665,157.988,69.9163,0.0471841,94.3039,-0,0.0132175,9.48701,16030.9,27.3859,135.115,-0,10.5157,30808.1,42.8487,22003.1,14049.6,0.000405488,9.53209,1102.31,13866,774187,42.7242,140.043,-0,3.18367,66200.2,63140.5,4413.55,22.7521,30369
